"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 25 08:46:54 GMT 2025","Wed Jun 25 08:47:00 GMT 2025","6117","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Performance user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Wed Jun 25 08:46:03 GMT 2025","Wed Jun 25 08:46:07 GMT 2025","3591","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Accessability tests - fixture","","","Full scan results for page",""
"passed","Wed Jun 25 08:46:55 GMT 2025","Wed Jun 25 08:46:55 GMT 2025","332","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Missing credentials","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Wed Jun 25 08:47:00 GMT 2025","Wed Jun 25 08:47:03 GMT 2025","3165","Chromium","ui/ui.spec.ts","Pages with errors","","","Visual effect for cart",""
"passed","Wed Jun 25 08:46:10 GMT 2025","Wed Jun 25 08:46:11 GMT 2025","533","Chromium","accessibility/aria.spec.ts","ARIA Snapshots","","","ARIA for Inventory page",""
"passed","Wed Jun 25 08:47:00 GMT 2025","Wed Jun 25 08:47:01 GMT 2025","814","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 5",""
"passed","Wed Jun 25 08:46:10 GMT 2025","Wed Jun 25 08:46:11 GMT 2025","688","Chromium","accessibility/aria.spec.ts","ARIA Snapshots","","","ARIA for Cart page",""
"passed","Wed Jun 25 08:46:54 GMT 2025","Wed Jun 25 08:46:54 GMT 2025","547","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Error user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Wed Jun 25 08:46:35 GMT 2025","Wed Jun 25 08:46:39 GMT 2025","4297","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""LinkedIn"" page",""
"passed","Wed Jun 25 08:47:04 GMT 2025","Wed Jun 25 08:47:07 GMT 2025","2997","Chromium","ui/ui.spec.ts","Pages with errors","","","Visual effect for single product view",""
"passed","Wed Jun 25 08:46:45 GMT 2025","Wed Jun 25 08:46:48 GMT 2025","2769","Chromium","e2e/inventory.spec.ts","Inventory > Add products - different methods","","","Adding by Title - one",""
"passed","Wed Jun 25 08:46:11 GMT 2025","Wed Jun 25 08:46:14 GMT 2025","2978","Chromium","e2e/cart.spec.ts","Cart > Function with product","","","Add product to basket",""
"passed","Wed Jun 25 08:46:55 GMT 2025","Wed Jun 25 08:46:56 GMT 2025","346","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Missing username","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Wed Jun 25 08:46:07 GMT 2025","Wed Jun 25 08:46:10 GMT 2025","2911","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Gunning fog index","","","Inventory - product describe",""
"passed","Wed Jun 25 08:46:59 GMT 2025","Wed Jun 25 08:46:59 GMT 2025","625","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 3",""
"passed","Wed Jun 25 08:46:50 GMT 2025","Wed Jun 25 08:46:53 GMT 2025","2915","Chromium","e2e/inventory.spec.ts","Inventory with errors","","","Adding by button ""Add to cart"" - all",""
"passed","Wed Jun 25 08:46:44 GMT 2025","Wed Jun 25 08:46:47 GMT 2025","2944","Chromium","e2e/inventory.spec.ts","Inventory > Add products - different methods","","","Adding by Title - all",""
"passed","Wed Jun 25 08:46:11 GMT 2025","Wed Jun 25 08:46:14 GMT 2025","2862","Chromium","e2e/cart.spec.ts","Cart","","","Validation Cart page",""
"passed","Wed Jun 25 08:46:03 GMT 2025","Wed Jun 25 08:46:07 GMT 2025","3785","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Accessability tests - without fixture","","","Full scan results for page",""
"passed","Wed Jun 25 08:46:39 GMT 2025","Wed Jun 25 08:46:42 GMT 2025","2734","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Name (Z to A)",""
"passed","Wed Jun 25 08:46:38 GMT 2025","Wed Jun 25 08:46:41 GMT 2025","2801","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Name (A to Z)",""
"passed","Wed Jun 25 08:46:24 GMT 2025","Wed Jun 25 08:46:27 GMT 2025","3091","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Checkout process with Cancel",""
"passed","Wed Jun 25 08:46:59 GMT 2025","Wed Jun 25 08:47:00 GMT 2025","809","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 4",""
"passed","Wed Jun 25 08:46:42 GMT 2025","Wed Jun 25 08:46:45 GMT 2025","2679","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Price (high to low)",""
"passed","Wed Jun 25 08:46:30 GMT 2025","Wed Jun 25 08:46:36 GMT 2025","5750","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""Twitter"" page",""
"passed","Wed Jun 25 08:46:57 GMT 2025","Wed Jun 25 08:46:57 GMT 2025","482","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Incorrect password","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Wed Jun 25 08:46:56 GMT 2025","Wed Jun 25 08:46:56 GMT 2025","387","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Incorrect credentials","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
