"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 14 15:15:57 GMT 2025","Tue Jan 14 15:15:58 GMT 2025","499","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Incorrect username","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Tue Jan 14 15:15:55 GMT 2025","Tue Jan 14 15:15:56 GMT 2025","487","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Visual user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Tue Jan 14 15:15:15 GMT 2025","Tue Jan 14 15:15:18 GMT 2025","2985","Chromium","e2e/checkout.spec.ts","Checkout","","","Validation Checkout page",""
"passed","Tue Jan 14 15:16:01 GMT 2025","Tue Jan 14 15:16:06 GMT 2025","4272","Chromium","ui/ui.spec.ts","Pages with errors","","","Visual effect for checkout",""
"passed","Tue Jan 14 15:16:00 GMT 2025","Tue Jan 14 15:16:01 GMT 2025","950","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 4",""
"passed","Tue Jan 14 15:15:48 GMT 2025","Tue Jan 14 15:15:51 GMT 2025","2903","Chromium","e2e/inventory.spec.ts","Inventory","","","Single product view",""
"passed","Tue Jan 14 15:15:44 GMT 2025","Tue Jan 14 15:15:47 GMT 2025","3306","Chromium","e2e/inventory.spec.ts","Inventory > Add products - different methods","","","Adding by Title - all",""
"passed","Tue Jan 14 15:15:30 GMT 2025","Tue Jan 14 15:15:35 GMT 2025","4576","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""Facebook"" page",""
"passed","Tue Jan 14 15:15:51 GMT 2025","Tue Jan 14 15:15:54 GMT 2025","2899","Chromium","e2e/inventory.spec.ts","Inventory with errors","","","Wrong image link for product",""
"passed","Tue Jan 14 15:15:03 GMT 2025","Tue Jan 14 15:15:07 GMT 2025","4154","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Accessability tests - without fixture","","","Full scan results for page",""
"passed","Tue Jan 14 15:16:06 GMT 2025","Tue Jan 14 15:16:10 GMT 2025","4501","Chromium","ui/ui.spec.ts","Pages with errors","","","Visual effect for single product view",""
"passed","Tue Jan 14 15:15:29 GMT 2025","Tue Jan 14 15:15:34 GMT 2025","5392","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""Twitter"" page",""
"passed","Tue Jan 14 15:15:59 GMT 2025","Tue Jan 14 15:16:00 GMT 2025","780","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 2",""
"passed","Tue Jan 14 15:15:23 GMT 2025","Tue Jan 14 15:15:26 GMT 2025","3204","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Checkout process with Cancel",""
"passed","Tue Jan 14 15:15:26 GMT 2025","Tue Jan 14 15:15:29 GMT 2025","3197","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Checkout process with payment verification",""
"passed","Tue Jan 14 15:15:58 GMT 2025","Tue Jan 14 15:15:59 GMT 2025","733","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 1",""
"passed","Tue Jan 14 15:15:41 GMT 2025","Tue Jan 14 15:15:44 GMT 2025","2919","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Price (low to high)",""
"passed","Tue Jan 14 15:16:01 GMT 2025","Tue Jan 14 15:16:01 GMT 2025","901","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 5",""
"passed","Tue Jan 14 15:15:54 GMT 2025","Tue Jan 14 15:15:54 GMT 2025","457","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Locked user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Tue Jan 14 15:15:17 GMT 2025","Tue Jan 14 15:15:20 GMT 2025","2916","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Fist Name field",""
"passed","Tue Jan 14 15:15:53 GMT 2025","Tue Jan 14 15:15:54 GMT 2025","444","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Standard user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Tue Jan 14 15:15:56 GMT 2025","Tue Jan 14 15:15:56 GMT 2025","352","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Missing credentials","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Tue Jan 14 15:15:56 GMT 2025","Tue Jan 14 15:15:57 GMT 2025","378","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Missing password","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Tue Jan 14 15:15:54 GMT 2025","Tue Jan 14 15:16:00 GMT 2025","6092","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Performance user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Tue Jan 14 15:15:20 GMT 2025","Tue Jan 14 15:15:23 GMT 2025","2903","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Postal Code field",""
"passed","Tue Jan 14 15:15:20 GMT 2025","Tue Jan 14 15:15:24 GMT 2025","3059","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Continue process from Checkout",""
"passed","Tue Jan 14 15:15:56 GMT 2025","Tue Jan 14 15:15:56 GMT 2025","355","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Missing username","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Tue Jan 14 15:15:01 GMT 2025","Tue Jan 14 15:15:02 GMT 2025","625","setup","e2e/setup/login.setup.ts","","","","Log in to standard user account","This test attempts to log into the website using a login and a password. Authentication is saved to the storage state."
