"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 06 16:28:26 GMT 2024","Wed Nov 06 16:28:26 GMT 2024","546","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Error user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Wed Nov 06 16:26:57 GMT 2024","Wed Nov 06 16:27:00 GMT 2024","3039","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Fist Name field",""
"skipped","Wed Nov 06 16:28:30 GMT 2024","Wed Nov 06 16:28:30 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 23",""
"skipped","Wed Nov 06 16:28:30 GMT 2024","Wed Nov 06 16:28:30 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 22",""
"passed","Wed Nov 06 16:28:14 GMT 2024","Wed Nov 06 16:28:18 GMT 2024","4036","Chromium","e2e/inventory.spec.ts","Inventory with errors","","","Visual effect for page",""
"passed","Wed Nov 06 16:28:26 GMT 2024","Wed Nov 06 16:28:27 GMT 2024","585","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Visual user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"skipped","Wed Nov 06 16:28:30 GMT 2024","Wed Nov 06 16:28:30 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 1",""
"passed","Wed Nov 06 16:28:29 GMT 2024","Wed Nov 06 16:28:29 GMT 2024","475","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Incorrect username","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"skipped","Wed Nov 06 16:28:30 GMT 2024","Wed Nov 06 16:28:30 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 14",""
"passed","Wed Nov 06 16:26:30 GMT 2024","Wed Nov 06 16:26:34 GMT 2024","3597","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Accessability tests - fixture","","","Full scan results for page",""
"passed","Wed Nov 06 16:27:52 GMT 2024","Wed Nov 06 16:27:55 GMT 2024","3011","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Price (high to low)",""
"skipped","Wed Nov 06 16:28:30 GMT 2024","Wed Nov 06 16:28:30 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 2",""
"skipped","Wed Nov 06 16:28:30 GMT 2024","Wed Nov 06 16:28:30 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 10",""
"passed","Wed Nov 06 16:28:28 GMT 2024","Wed Nov 06 16:28:29 GMT 2024","482","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Incorrect credentials","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Wed Nov 06 16:26:54 GMT 2024","Wed Nov 06 16:26:57 GMT 2024","2968","Chromium","e2e/checkout.spec.ts","Checkout","","","Validation Checkout page",""
"passed","Wed Nov 06 16:27:03 GMT 2024","Wed Nov 06 16:27:06 GMT 2024","3047","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Postal Code field",""
