"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 14 14:58:20 GMT 2025","Tue Jan 14 14:58:26 GMT 2025","5859","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""Twitter"" page",""
"skipped","Tue Jan 14 14:58:49 GMT 2025","Tue Jan 14 14:58:49 GMT 2025","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 23",""
"passed","Tue Jan 14 14:58:05 GMT 2025","Tue Jan 14 14:58:08 GMT 2025","2988","Chromium","e2e/checkout.spec.ts","Checkout","","","Validation Checkout page",""
"passed","Tue Jan 14 14:58:17 GMT 2025","Tue Jan 14 14:58:20 GMT 2025","3214","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Checkout process with payment verification",""
"passed","Tue Jan 14 14:58:41 GMT 2025","Tue Jan 14 14:58:44 GMT 2025","3386","Chromium","e2e/inventory.spec.ts","Inventory with errors","","","Adding by button ""Add to cart"" - all",""
"passed","Tue Jan 14 14:58:45 GMT 2025","Tue Jan 14 14:58:46 GMT 2025","463","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Error user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"skipped","Tue Jan 14 14:58:49 GMT 2025","Tue Jan 14 14:58:49 GMT 2025","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 15",""
"passed","Tue Jan 14 14:58:08 GMT 2025","Tue Jan 14 14:58:11 GMT 2025","2904","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Fist Name field",""
"skipped","Tue Jan 14 14:58:49 GMT 2025","Tue Jan 14 14:58:49 GMT 2025","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 11",""
"passed","Tue Jan 14 14:58:38 GMT 2025","Tue Jan 14 14:58:41 GMT 2025","2906","Chromium","e2e/inventory.spec.ts","Inventory","","","Single product view",""
"passed","Tue Jan 14 14:58:26 GMT 2025","Tue Jan 14 14:58:29 GMT 2025","2844","Chromium","e2e/inventory.spec.ts","Inventory","","","Validation Inventory page",""
"passed","Tue Jan 14 14:57:54 GMT 2025","Tue Jan 14 14:57:58 GMT 2025","4054","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Accessability tests - without fixture","","","Full scan results for page",""
"skipped","Tue Jan 14 14:58:49 GMT 2025","Tue Jan 14 14:58:49 GMT 2025","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 7",""
"passed","Tue Jan 14 14:58:01 GMT 2025","Tue Jan 14 14:58:04 GMT 2025","2896","Chromium","e2e/cart.spec.ts","Cart > Function with product","","","Add product to basket",""
"skipped","Tue Jan 14 14:58:49 GMT 2025","Tue Jan 14 14:58:49 GMT 2025","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 17",""
"skipped","Tue Jan 14 14:58:49 GMT 2025","Tue Jan 14 14:58:49 GMT 2025","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 10",""
"passed","Tue Jan 14 14:58:04 GMT 2025","Tue Jan 14 14:58:07 GMT 2025","2875","Chromium","e2e/cart.spec.ts","Cart > Function with product","","","Remove product from basket",""
"passed","Tue Jan 14 14:58:14 GMT 2025","Tue Jan 14 14:58:17 GMT 2025","3186","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Checkout process with Cancel",""
"passed","Tue Jan 14 14:58:11 GMT 2025","Tue Jan 14 14:58:14 GMT 2025","2887","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Postal Code field",""
"passed","Tue Jan 14 14:58:08 GMT 2025","Tue Jan 14 14:58:11 GMT 2025","2924","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Last Name field",""
"skipped","Tue Jan 14 14:58:49 GMT 2025","Tue Jan 14 14:58:49 GMT 2025","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 19",""
