"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 5",""
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 2",""
"passed","Mon Nov 18 13:48:16 GMT 2024","Mon Nov 18 13:48:19 GMT 2024","3045","Chromium","e2e/cart.spec.ts","Cart > Function with product","","","Remove product from basket",""
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 19",""
"passed","Mon Nov 18 13:49:06 GMT 2024","Mon Nov 18 13:49:12 GMT 2024","6203","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Performance user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","1","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 13",""
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 21",""
"passed","Mon Nov 18 13:48:47 GMT 2024","Mon Nov 18 13:48:50 GMT 2024","3092","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Name (A to Z)",""
"passed","Mon Nov 18 13:49:03 GMT 2024","Mon Nov 18 13:49:08 GMT 2024","4794","Chromium","e2e/inventory.spec.ts","Inventory with errors","","","Visual effect for page",""
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 11",""
"passed","Mon Nov 18 13:48:23 GMT 2024","Mon Nov 18 13:48:26 GMT 2024","3139","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Last Name field",""
"passed","Mon Nov 18 13:48:10 GMT 2024","Mon Nov 18 13:48:13 GMT 2024","3013","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Gunning fog index","","","Inventory - product describe",""
"passed","Mon Nov 18 13:49:04 GMT 2024","Mon Nov 18 13:49:05 GMT 2024","699","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Locked user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 24",""
"passed","Mon Nov 18 13:48:54 GMT 2024","Mon Nov 18 13:48:57 GMT 2024","3174","Chromium","e2e/inventory.spec.ts","Inventory > Add products - different methods","","","Adding by Title - one",""
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 12",""
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 3",""
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 6",""
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 15",""
"passed","Mon Nov 18 13:48:14 GMT 2024","Mon Nov 18 13:48:17 GMT 2024","3123","Chromium","e2e/cart.spec.ts","Cart > Function with product","","","Add product to basket",""
"passed","Mon Nov 18 13:48:50 GMT 2024","Mon Nov 18 13:48:53 GMT 2024","3034","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Price (low to high)",""
"passed","Mon Nov 18 13:48:56 GMT 2024","Mon Nov 18 13:49:00 GMT 2024","3236","Chromium","e2e/inventory.spec.ts","Inventory > Add products - different methods","","","Adding by button ""Add to cart"" - count",""
"passed","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:14 GMT 2024","1095","Chromium","ui/visual-screenshots.spec.ts","Visual screenshot for pages","","","Inventory",""
"passed","Mon Nov 18 13:48:44 GMT 2024","Mon Nov 18 13:48:47 GMT 2024","3128","Chromium","e2e/inventory.spec.ts","Inventory","","","Validation Inventory page",""
"passed","Mon Nov 18 13:48:04 GMT 2024","Mon Nov 18 13:48:04 GMT 2024","624","setup","e2e/setup/login.setup.ts","","","","Log in to standard user account",""
"passed","Mon Nov 18 13:49:14 GMT 2024","Mon Nov 18 13:49:14 GMT 2024","718","Chromium","ui/visual-screenshots.spec.ts","Visual screenshot for pages","","","Checkout",""
"passed","Mon Nov 18 13:48:13 GMT 2024","Mon Nov 18 13:48:16 GMT 2024","3021","Chromium","e2e/cart.spec.ts","Cart","","","Validation Cart page",""
"passed","Mon Nov 18 13:49:08 GMT 2024","Mon Nov 18 13:49:09 GMT 2024","742","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Visual user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Mon Nov 18 13:48:34 GMT 2024","Mon Nov 18 13:48:38 GMT 2024","3910","Chromium","e2e/checkout.spec.ts","Checkout with errors","","","Visual effect for page",""
"passed","Mon Nov 18 13:49:09 GMT 2024","Mon Nov 18 13:49:10 GMT 2024","739","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Missing credentials","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 8",""
"passed","Mon Nov 18 13:48:38 GMT 2024","Mon Nov 18 13:48:43 GMT 2024","5380","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""Twitter"" page",""
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","5","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 1",""
"passed","Mon Nov 18 13:48:53 GMT 2024","Mon Nov 18 13:48:56 GMT 2024","3268","Chromium","e2e/inventory.spec.ts","Inventory > Add products - different methods","","","Adding by Title - all",""
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 10",""
"passed","Mon Nov 18 13:49:05 GMT 2024","Mon Nov 18 13:49:06 GMT 2024","667","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Problem user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 17",""
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 18",""
"passed","Mon Nov 18 13:48:26 GMT 2024","Mon Nov 18 13:48:30 GMT 2024","3274","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Continue process from Checkout",""
"passed","Mon Nov 18 13:48:35 GMT 2024","Mon Nov 18 13:48:38 GMT 2024","3192","Chromium","e2e/footer.spec.ts","Footer","","","Check footer visibility",""
"passed","Mon Nov 18 13:48:28 GMT 2024","Mon Nov 18 13:48:32 GMT 2024","3554","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Checkout process with Cancel",""
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 9",""
"passed","Mon Nov 18 13:48:10 GMT 2024","Mon Nov 18 13:48:14 GMT 2024","3937","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Accessability tests - fixture","","","Violations results for page",""
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","1","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 22",""
"passed","Mon Nov 18 13:48:57 GMT 2024","Mon Nov 18 13:49:00 GMT 2024","3119","Chromium","e2e/inventory.spec.ts","Inventory","","","Single product view",""
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 23",""
"passed","Mon Nov 18 13:49:12 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","758","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Incorrect username","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Mon Nov 18 13:49:10 GMT 2024","Mon Nov 18 13:49:11 GMT 2024","510","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Missing username","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Mon Nov 18 13:49:08 GMT 2024","Mon Nov 18 13:49:08 GMT 2024","644","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Error user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 4",""
"passed","Mon Nov 18 13:48:43 GMT 2024","Mon Nov 18 13:48:48 GMT 2024","4625","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""LinkedIn"" page",""
"passed","Mon Nov 18 13:49:12 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","828","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Incorrect password","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Mon Nov 18 13:49:00 GMT 2024","Mon Nov 18 13:49:04 GMT 2024","3304","Chromium","e2e/inventory.spec.ts","Inventory with errors","","","Wrong image link for product",""
"passed","Mon Nov 18 13:49:00 GMT 2024","Mon Nov 18 13:49:03 GMT 2024","3315","Chromium","e2e/inventory.spec.ts","Inventory with errors","","","Adding by button ""Add to cart"" - all",""
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 20",""
"passed","Mon Nov 18 13:48:05 GMT 2024","Mon Nov 18 13:48:10 GMT 2024","4266","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Accessability tests - fixture","","","Full scan results for page",""
"passed","Mon Nov 18 13:48:30 GMT 2024","Mon Nov 18 13:48:34 GMT 2024","3996","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Checkout process with Success",""
"skipped","Mon Nov 18 13:49:13 GMT 2024","Mon Nov 18 13:49:13 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 7",""
