"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 19 10:42:07 GMT 2025","Tue Aug 19 10:42:11 GMT 2025","3883","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Accessability tests - without fixture","","","Full scan results for page",""
"passed","Tue Aug 19 10:42:11 GMT 2025","Tue Aug 19 10:42:14 GMT 2025","2871","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Gunning fog index","","","Inventory - product describe",""
"passed","Tue Aug 19 10:42:35 GMT 2025","Tue Aug 19 10:42:40 GMT 2025","5211","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""Facebook"" page",""
"passed","Tue Aug 19 10:42:40 GMT 2025","Tue Aug 19 10:42:44 GMT 2025","4035","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""LinkedIn"" page",""
"passed","Tue Aug 19 10:42:14 GMT 2025","Tue Aug 19 10:42:15 GMT 2025","526","Chromium","accessibility/aria.spec.ts","ARIA Snapshots","","","ARIA for Inventory page",""
"passed","Tue Aug 19 10:42:58 GMT 2025","Tue Aug 19 10:42:58 GMT 2025","406","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Standard user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Tue Aug 19 10:43:04 GMT 2025","Tue Aug 19 10:43:04 GMT 2025","579","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 3",""
"passed","Tue Aug 19 10:42:06 GMT 2025","Tue Aug 19 10:42:07 GMT 2025","641","setup","e2e/setup/login.setup.ts","","","","Log in to standard user account","This test attempts to log into the website using a login and a password. Authentication is saved to the storage state."
"passed","Tue Aug 19 10:42:59 GMT 2025","Tue Aug 19 10:43:00 GMT 2025","542","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Error user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Tue Aug 19 10:43:00 GMT 2025","Tue Aug 19 10:43:00 GMT 2025","331","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Missing credentials","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Tue Aug 19 10:42:23 GMT 2025","Tue Aug 19 10:42:26 GMT 2025","3008","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Last Name field",""
