"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 05 15:02:05 GMT 2025","Wed Feb 05 15:02:06 GMT 2025","651","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 4",""
"passed","Wed Feb 05 15:01:25 GMT 2025","Wed Feb 05 15:01:27 GMT 2025","2954","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Postal Code field",""
"passed","Wed Feb 05 15:02:02 GMT 2025","Wed Feb 05 15:02:03 GMT 2025","414","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Incorrect username","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Wed Feb 05 15:01:47 GMT 2025","Wed Feb 05 15:01:51 GMT 2025","3074","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Price (high to low)",""
"passed","Wed Feb 05 15:01:43 GMT 2025","Wed Feb 05 15:01:46 GMT 2025","2959","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Name (A to Z)",""
"passed","Wed Feb 05 15:02:03 GMT 2025","Wed Feb 05 15:02:03 GMT 2025","409","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Incorrect password","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Wed Feb 05 15:01:52 GMT 2025","Wed Feb 05 15:01:55 GMT 2025","3144","Chromium","e2e/inventory.spec.ts","Inventory > Add products - different methods","","","Adding by button ""Add to cart"" - count",""
"passed","Wed Feb 05 15:02:02 GMT 2025","Wed Feb 05 15:02:02 GMT 2025","386","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Missing password","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Wed Feb 05 15:01:34 GMT 2025","Wed Feb 05 15:01:40 GMT 2025","5852","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""Twitter"" page",""
"passed","Wed Feb 05 15:01:59 GMT 2025","Wed Feb 05 15:01:59 GMT 2025","411","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Standard user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Wed Feb 05 15:01:54 GMT 2025","Wed Feb 05 15:01:56 GMT 2025","2945","Chromium","e2e/inventory.spec.ts","Inventory","","","Single product view",""
