"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 09 12:57:38 GMT 2025","Fri May 09 12:57:39 GMT 2025","592","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 2",""
"passed","Fri May 09 12:57:36 GMT 2025","Fri May 09 12:57:36 GMT 2025","400","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Missing password","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Fri May 09 12:57:22 GMT 2025","Fri May 09 12:57:25 GMT 2025","2959","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Price (high to low)",""
"passed","Fri May 09 12:57:44 GMT 2025","Fri May 09 12:57:47 GMT 2025","2921","Chromium","ui/ui.spec.ts","Pages with errors","","","Visual effect for single product view",""
"passed","Fri May 09 12:57:31 GMT 2025","Fri May 09 12:57:34 GMT 2025","2780","Chromium","e2e/inventory.spec.ts","Inventory with errors","","","Wrong image link for product",""
"passed","Fri May 09 12:57:39 GMT 2025","Fri May 09 12:57:40 GMT 2025","648","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 3",""
"passed","Fri May 09 12:56:50 GMT 2025","Fri May 09 12:56:50 GMT 2025","830","Chromium","accessibility/aria.spec.ts","ARIA Snapshots","","","ARIA for Checkout page",""
"passed","Fri May 09 12:57:03 GMT 2025","Fri May 09 12:57:07 GMT 2025","3391","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Checkout process with Success",""
"passed","Fri May 09 12:57:10 GMT 2025","Fri May 09 12:57:15 GMT 2025","5504","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""Facebook"" page",""
"passed","Fri May 09 12:56:54 GMT 2025","Fri May 09 12:56:57 GMT 2025","2993","Chromium","e2e/checkout.spec.ts","Checkout","","","Validation Checkout page",""
"passed","Fri May 09 12:57:34 GMT 2025","Fri May 09 12:57:34 GMT 2025","584","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Problem user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Fri May 09 12:57:36 GMT 2025","Fri May 09 12:57:37 GMT 2025","416","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Incorrect credentials","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Fri May 09 12:57:25 GMT 2025","Fri May 09 12:57:28 GMT 2025","2809","Chromium","e2e/inventory.spec.ts","Inventory > Add products - different methods","","","Adding by Title - one",""
"passed","Fri May 09 12:57:07 GMT 2025","Fri May 09 12:57:10 GMT 2025","2798","Chromium","e2e/footer.spec.ts","Footer","","","Check footer visibility",""
"passed","Fri May 09 12:57:33 GMT 2025","Fri May 09 12:57:34 GMT 2025","496","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Locked user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Fri May 09 12:57:33 GMT 2025","Fri May 09 12:57:33 GMT 2025","417","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Standard user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Fri May 09 12:56:50 GMT 2025","Fri May 09 12:56:53 GMT 2025","2973","Chromium","e2e/cart.spec.ts","Cart","","","Validation Cart page",""
"passed","Fri May 09 12:56:46 GMT 2025","Fri May 09 12:56:49 GMT 2025","2863","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Gunning fog index","","","Inventory - product describe",""
"passed","Fri May 09 12:57:34 GMT 2025","Fri May 09 12:57:40 GMT 2025","6040","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Performance user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Fri May 09 12:57:35 GMT 2025","Fri May 09 12:57:36 GMT 2025","367","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Missing credentials","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Fri May 09 12:57:03 GMT 2025","Fri May 09 12:57:06 GMT 2025","3174","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Checkout process with Cancel",""
"passed","Fri May 09 12:56:57 GMT 2025","Fri May 09 12:57:00 GMT 2025","2897","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Fist Name field",""
"passed","Fri May 09 12:57:40 GMT 2025","Fri May 09 12:57:40 GMT 2025","701","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 4",""
"passed","Fri May 09 12:57:43 GMT 2025","Fri May 09 12:57:46 GMT 2025","2894","Chromium","ui/ui.spec.ts","Pages with errors","","","Visual effect for inventory",""
"passed","Fri May 09 12:56:41 GMT 2025","Fri May 09 12:56:45 GMT 2025","3817","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Accessability tests - fixture","","","Full scan results for page",""
"passed","Fri May 09 12:57:28 GMT 2025","Fri May 09 12:57:31 GMT 2025","2777","Chromium","e2e/inventory.spec.ts","Inventory","","","Single product view",""
"passed","Fri May 09 12:56:57 GMT 2025","Fri May 09 12:57:00 GMT 2025","2935","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Last Name field",""
"passed","Fri May 09 12:57:18 GMT 2025","Fri May 09 12:57:21 GMT 2025","2858","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Name (A to Z)",""
"passed","Fri May 09 12:57:38 GMT 2025","Fri May 09 12:57:38 GMT 2025","598","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 1",""
"passed","Fri May 09 12:57:34 GMT 2025","Fri May 09 12:57:35 GMT 2025","550","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Error user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Fri May 09 12:57:40 GMT 2025","Fri May 09 12:57:43 GMT 2025","3085","Chromium","ui/ui.spec.ts","Pages with errors","","","Visual effect for cart",""
"passed","Fri May 09 12:57:06 GMT 2025","Fri May 09 12:57:09 GMT 2025","3189","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Checkout process with payment verification",""
"passed","Fri May 09 12:57:40 GMT 2025","Fri May 09 12:57:41 GMT 2025","750","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 5",""
"passed","Fri May 09 12:56:49 GMT 2025","Fri May 09 12:56:50 GMT 2025","724","Chromium","accessibility/aria.spec.ts","ARIA Snapshots","","","ARIA for Cart page",""
"passed","Fri May 09 12:57:41 GMT 2025","Fri May 09 12:57:44 GMT 2025","3101","Chromium","ui/ui.spec.ts","Pages with errors","","","Visual effect for checkout",""
"passed","Fri May 09 12:57:19 GMT 2025","Fri May 09 12:57:22 GMT 2025","3011","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Name (Z to A)",""
"passed","Fri May 09 12:57:15 GMT 2025","Fri May 09 12:57:19 GMT 2025","4416","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""LinkedIn"" page",""
"passed","Fri May 09 12:56:41 GMT 2025","Fri May 09 12:56:46 GMT 2025","4335","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Accessability tests - without fixture","","","Full scan results for page",""
"passed","Fri May 09 12:56:45 GMT 2025","Fri May 09 12:56:49 GMT 2025","3472","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Accessability tests - fixture","","","Violations results for page",""
"passed","Fri May 09 12:57:35 GMT 2025","Fri May 09 12:57:35 GMT 2025","491","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Visual user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Fri May 09 12:57:15 GMT 2025","Fri May 09 12:57:18 GMT 2025","2964","Chromium","e2e/inventory.spec.ts","Inventory","","","Validation Inventory page",""
"passed","Fri May 09 12:57:21 GMT 2025","Fri May 09 12:57:24 GMT 2025","2946","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Price (low to high)",""
"passed","Fri May 09 12:57:24 GMT 2025","Fri May 09 12:57:27 GMT 2025","3188","Chromium","e2e/inventory.spec.ts","Inventory > Add products - different methods","","","Adding by Title - all",""
"passed","Fri May 09 12:56:53 GMT 2025","Fri May 09 12:56:56 GMT 2025","2898","Chromium","e2e/cart.spec.ts","Cart > Function with product","","","Remove product from basket",""
"passed","Fri May 09 12:57:00 GMT 2025","Fri May 09 12:57:03 GMT 2025","3069","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Continue process from Checkout",""
"passed","Fri May 09 12:57:09 GMT 2025","Fri May 09 12:57:15 GMT 2025","5930","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""Twitter"" page",""
"passed","Fri May 09 12:57:00 GMT 2025","Fri May 09 12:57:02 GMT 2025","2872","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Postal Code field",""
"passed","Fri May 09 12:57:27 GMT 2025","Fri May 09 12:57:30 GMT 2025","2996","Chromium","e2e/inventory.spec.ts","Inventory > Add products - different methods","","","Adding by button ""Add to cart"" - count",""
"passed","Fri May 09 12:56:49 GMT 2025","Fri May 09 12:56:49 GMT 2025","677","Chromium","accessibility/aria.spec.ts","ARIA Snapshots","","","ARIA for Inventory page",""
"passed","Fri May 09 12:57:37 GMT 2025","Fri May 09 12:57:38 GMT 2025","423","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Incorrect password","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Fri May 09 12:57:36 GMT 2025","Fri May 09 12:57:36 GMT 2025","378","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Missing username","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Fri May 09 12:57:37 GMT 2025","Fri May 09 12:57:37 GMT 2025","443","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Incorrect username","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Fri May 09 12:56:50 GMT 2025","Fri May 09 12:56:53 GMT 2025","2857","Chromium","e2e/cart.spec.ts","Cart > Function with product","","","Add product to basket",""
"passed","Fri May 09 12:57:30 GMT 2025","Fri May 09 12:57:33 GMT 2025","2945","Chromium","e2e/inventory.spec.ts","Inventory with errors","","","Adding by button ""Add to cart"" - all",""
"passed","Fri May 09 12:56:39 GMT 2025","Fri May 09 12:56:40 GMT 2025","814","setup","e2e/setup/login.setup.ts","","","","Log in to standard user account","This test attempts to log into the website using a login and a password. Authentication is saved to the storage state."
