"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 25 08:46:17 GMT 2025","Wed Jun 25 08:46:20 GMT 2025","2764","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Price (high to low)",""
"passed","Wed Jun 25 08:45:41 GMT 2025","Wed Jun 25 08:45:44 GMT 2025","2868","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Gunning fog index","","","Inventory - product describe",""
"passed","Wed Jun 25 08:46:39 GMT 2025","Wed Jun 25 08:46:42 GMT 2025","3058","Chromium","ui/ui.spec.ts","Pages with errors","","","Visual effect for inventory",""
"passed","Wed Jun 25 08:45:50 GMT 2025","Wed Jun 25 08:45:53 GMT 2025","2919","Chromium","e2e/checkout.spec.ts","Checkout","","","Validation Checkout page",""
"passed","Wed Jun 25 08:45:56 GMT 2025","Wed Jun 25 08:45:59 GMT 2025","3172","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Continue process from Checkout",""
"passed","Wed Jun 25 08:45:45 GMT 2025","Wed Jun 25 08:45:48 GMT 2025","2987","Chromium","e2e/cart.spec.ts","Cart > Function with product","","","Add product to basket",""
"passed","Wed Jun 25 08:45:59 GMT 2025","Wed Jun 25 08:46:02 GMT 2025","3399","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Checkout process with Success",""
"passed","Wed Jun 25 08:46:33 GMT 2025","Wed Jun 25 08:46:34 GMT 2025","568","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 2",""
"passed","Wed Jun 25 08:45:53 GMT 2025","Wed Jun 25 08:45:56 GMT 2025","2998","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Last Name field",""
"passed","Wed Jun 25 08:45:45 GMT 2025","Wed Jun 25 08:45:48 GMT 2025","2939","Chromium","e2e/cart.spec.ts","Cart","","","Validation Cart page",""
"passed","Wed Jun 25 08:46:34 GMT 2025","Wed Jun 25 08:46:35 GMT 2025","749","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 4",""
