"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 07 12:32:08 GMT 2024","Thu Nov 07 12:32:09 GMT 2024","842","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Incorrect password","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Thu Nov 07 12:31:43 GMT 2024","Thu Nov 07 12:31:46 GMT 2024","3043","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Name (A to Z)",""
"passed","Thu Nov 07 12:31:57 GMT 2024","Thu Nov 07 12:32:00 GMT 2024","3308","Chromium","e2e/inventory.spec.ts","Inventory with errors","","","Wrong image link for product",""
"skipped","Thu Nov 07 12:32:09 GMT 2024","Thu Nov 07 12:32:09 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 9",""
"passed","Thu Nov 07 12:32:06 GMT 2024","Thu Nov 07 12:32:06 GMT 2024","496","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Missing credentials","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Thu Nov 07 12:31:47 GMT 2024","Thu Nov 07 12:31:50 GMT 2024","3145","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Price (high to low)",""
"passed","Thu Nov 07 12:32:09 GMT 2024","Thu Nov 07 12:32:10 GMT 2024","1084","Chromium","ui/visual-screenshots.spec.ts","Visual screenshot for pages","","","Cart",""
"passed","Thu Nov 07 12:31:05 GMT 2024","Thu Nov 07 12:31:09 GMT 2024","3592","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Gunning fog index","","","Inventory - product describe",""
"skipped","Thu Nov 07 12:32:09 GMT 2024","Thu Nov 07 12:32:09 GMT 2024","1","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 8",""
"passed","Thu Nov 07 12:32:01 GMT 2024","Thu Nov 07 12:32:01 GMT 2024","581","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Locked user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"skipped","Thu Nov 07 12:32:09 GMT 2024","Thu Nov 07 12:32:09 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 16",""
"passed","Thu Nov 07 12:31:35 GMT 2024","Thu Nov 07 12:31:40 GMT 2024","5428","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""Facebook"" page",""
"skipped","Thu Nov 07 12:32:09 GMT 2024","Thu Nov 07 12:32:09 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 11",""
"passed","Thu Nov 07 12:31:18 GMT 2024","Thu Nov 07 12:31:21 GMT 2024","3116","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Fist Name field",""
"skipped","Thu Nov 07 12:32:09 GMT 2024","Thu Nov 07 12:32:09 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 4",""
"skipped","Thu Nov 07 12:32:09 GMT 2024","Thu Nov 07 12:32:09 GMT 2024","0","Chromium","performance/load.spec.ts","Load tests","","","Simple login to page - Run 5",""
"passed","Thu Nov 07 12:31:50 GMT 2024","Thu Nov 07 12:31:54 GMT 2024","3136","Chromium","e2e/inventory.spec.ts","Inventory > Add products - different methods","","","Adding by Title - one",""
"passed","Thu Nov 07 12:31:23 GMT 2024","Thu Nov 07 12:31:26 GMT 2024","3410","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Continue process from Checkout",""
"passed","Thu Nov 07 12:31:53 GMT 2024","Thu Nov 07 12:31:56 GMT 2024","3314","Chromium","e2e/inventory.spec.ts","Inventory > Add products - different methods","","","Adding by button ""Add to cart"" - count",""
"passed","Thu Nov 07 12:32:07 GMT 2024","Thu Nov 07 12:32:07 GMT 2024","547","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Missing password","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Thu Nov 07 12:31:00 GMT 2024","Thu Nov 07 12:31:05 GMT 2024","4505","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Accessability tests - fixture","","","Full scan results for page",""
