"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 27 10:44:41 GMT 2025","Thu Feb 27 10:44:45 GMT 2025","3532","Chromium","ui/ui.spec.ts","Pages with errors","","","Visual effect for inventory",""
"passed","Thu Feb 27 10:44:31 GMT 2025","Thu Feb 27 10:44:37 GMT 2025","6176","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Performance user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Thu Feb 27 10:44:33 GMT 2025","Thu Feb 27 10:44:33 GMT 2025","387","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Missing password","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Thu Feb 27 10:43:37 GMT 2025","Thu Feb 27 10:43:37 GMT 2025","675","setup","e2e/setup/login.setup.ts","","","","Log in to standard user account","This test attempts to log into the website using a login and a password. Authentication is saved to the storage state."
"passed","Thu Feb 27 10:44:21 GMT 2025","Thu Feb 27 10:44:24 GMT 2025","3149","Chromium","e2e/inventory.spec.ts","Inventory > Add products - different methods","","","Adding by Title - all",""
"passed","Thu Feb 27 10:44:30 GMT 2025","Thu Feb 27 10:44:31 GMT 2025","552","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Locked user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Thu Feb 27 10:43:44 GMT 2025","Thu Feb 27 10:43:47 GMT 2025","2937","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Gunning fog index","","","Inventory - product describe",""
"passed","Thu Feb 27 10:44:00 GMT 2025","Thu Feb 27 10:44:03 GMT 2025","3192","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Checkout process with Cancel",""
"passed","Thu Feb 27 10:44:06 GMT 2025","Thu Feb 27 10:44:12 GMT 2025","5684","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""Twitter"" page",""
"passed","Thu Feb 27 10:44:12 GMT 2025","Thu Feb 27 10:44:15 GMT 2025","2828","Chromium","e2e/inventory.spec.ts","Inventory","","","Validation Inventory page",""
"passed","Thu Feb 27 10:44:41 GMT 2025","Thu Feb 27 10:44:45 GMT 2025","3410","Chromium","ui/ui.spec.ts","Pages with errors","","","Visual effect for single product view",""
"passed","Thu Feb 27 10:44:16 GMT 2025","Thu Feb 27 10:44:18 GMT 2025","2890","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Name (Z to A)",""
"passed","Thu Feb 27 10:43:52 GMT 2025","Thu Feb 27 10:43:55 GMT 2025","3007","Chromium","e2e/checkout.spec.ts","Checkout","","","Validation Checkout page",""
"passed","Thu Feb 27 10:43:50 GMT 2025","Thu Feb 27 10:43:53 GMT 2025","3027","Chromium","e2e/cart.spec.ts","Cart > Function with product","","","Remove product from basket",""
"passed","Thu Feb 27 10:43:54 GMT 2025","Thu Feb 27 10:43:57 GMT 2025","2895","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Fist Name field",""
"passed","Thu Feb 27 10:44:34 GMT 2025","Thu Feb 27 10:44:35 GMT 2025","460","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Incorrect password","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Thu Feb 27 10:44:31 GMT 2025","Thu Feb 27 10:44:32 GMT 2025","546","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Error user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Thu Feb 27 10:44:30 GMT 2025","Thu Feb 27 10:44:31 GMT 2025","643","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Problem user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Thu Feb 27 10:44:24 GMT 2025","Thu Feb 27 10:44:27 GMT 2025","3071","Chromium","e2e/inventory.spec.ts","Inventory > Add products - different methods","","","Adding by button ""Add to cart"" - count",""
"passed","Thu Feb 27 10:44:33 GMT 2025","Thu Feb 27 10:44:34 GMT 2025","414","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Incorrect credentials","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Thu Feb 27 10:43:44 GMT 2025","Thu Feb 27 10:43:47 GMT 2025","3826","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Accessability tests - fixture","","","Violations results for page",""
"passed","Thu Feb 27 10:44:04 GMT 2025","Thu Feb 27 10:44:07 GMT 2025","2910","Chromium","e2e/footer.spec.ts","Footer","","","Check footer visibility",""
"passed","Thu Feb 27 10:44:01 GMT 2025","Thu Feb 27 10:44:04 GMT 2025","3460","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Checkout process with Success",""
"passed","Thu Feb 27 10:44:38 GMT 2025","Thu Feb 27 10:44:41 GMT 2025","3316","Chromium","ui/ui.spec.ts","Pages with errors","","","Visual effect for checkout",""
"passed","Thu Feb 27 10:44:38 GMT 2025","Thu Feb 27 10:44:41 GMT 2025","3276","Chromium","ui/ui.spec.ts","Pages with errors","","","Visual effect for cart",""
"passed","Thu Feb 27 10:43:40 GMT 2025","Thu Feb 27 10:43:44 GMT 2025","4056","Chromium","accessibility/accessibility.spec.ts","Accessability tests > Accessability tests - without fixture","","","Full scan results for page",""
