"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 04 15:45:51 GMT 2024","Mon Nov 04 15:45:54 GMT 2024","3171","Chromium","e2e/inventory.spec.ts","Inventory > Add products - different methods","","","Adding by button ""Add to cart"" - all",""
"passed","Mon Nov 04 15:46:05 GMT 2024","Mon Nov 04 15:46:06 GMT 2024","461","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Problem user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Mon Nov 04 15:44:53 GMT 2024","Mon Nov 04 15:44:56 GMT 2024","2973","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Postal Code field",""
"passed","Mon Nov 04 15:46:15 GMT 2024","Mon Nov 04 15:46:16 GMT 2024","415","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Incorrect credentials","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Mon Nov 04 15:45:48 GMT 2024","Mon Nov 04 15:45:51 GMT 2024","2928","Chromium","e2e/inventory.spec.ts","Inventory > Add products - different methods","","","Adding by Title - one",""
"passed","Mon Nov 04 15:46:13 GMT 2024","Mon Nov 04 15:46:13 GMT 2024","373","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Missing credentials","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Mon Nov 04 15:44:50 GMT 2024","Mon Nov 04 15:44:53 GMT 2024","2970","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Last Name field",""
"passed","Mon Nov 04 15:46:12 GMT 2024","Mon Nov 04 15:46:12 GMT 2024","483","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Error user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Mon Nov 04 15:45:33 GMT 2024","Mon Nov 04 15:45:36 GMT 2024","3019","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Name (A to Z)",""
"passed","Mon Nov 04 15:46:13 GMT 2024","Mon Nov 04 15:46:13 GMT 2024","376","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Missing username","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Mon Nov 04 15:45:26 GMT 2024","Mon Nov 04 15:45:30 GMT 2024","3930","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""LinkedIn"" page",""
"passed","Mon Nov 04 15:44:44 GMT 2024","Mon Nov 04 15:44:47 GMT 2024","3014","Chromium","e2e/checkout.spec.ts","Checkout","","","Validation Checkout page",""
"passed","Mon Nov 04 15:45:22 GMT 2024","Mon Nov 04 15:45:26 GMT 2024","4485","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""Facebook"" page",""
"passed","Mon Nov 04 15:46:04 GMT 2024","Mon Nov 04 15:46:05 GMT 2024","511","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Standard user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Mon Nov 04 15:45:17 GMT 2024","Mon Nov 04 15:45:22 GMT 2024","4523","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""Twitter"" page",""
"passed","Mon Nov 04 15:45:30 GMT 2024","Mon Nov 04 15:45:33 GMT 2024","2899","Chromium","e2e/inventory.spec.ts","Inventory","","","Validation Inventory page",""
"passed","Mon Nov 04 15:44:36 GMT 2024","Mon Nov 04 15:44:39 GMT 2024","2922","Chromium","e2e/cart.spec.ts","Cart > Function with product","","","Remove product from basket",""
"passed","Mon Nov 04 15:45:42 GMT 2024","Mon Nov 04 15:45:45 GMT 2024","2945","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Price (high to low)",""
"passed","Mon Nov 04 15:44:30 GMT 2024","Mon Nov 04 15:44:33 GMT 2024","3143","Chromium","e2e/cart.spec.ts","Cart","","","Validation Cart page",""
"passed","Mon Nov 04 15:44:33 GMT 2024","Mon Nov 04 15:44:36 GMT 2024","3008","Chromium","e2e/cart.spec.ts","Cart > Function with product","","","Add product to basket",""
"passed","Mon Nov 04 15:46:05 GMT 2024","Mon Nov 04 15:46:05 GMT 2024","441","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Locked user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Mon Nov 04 15:45:39 GMT 2024","Mon Nov 04 15:45:42 GMT 2024","2972","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Price (low to high)",""
"passed","Mon Nov 04 15:46:12 GMT 2024","Mon Nov 04 15:46:13 GMT 2024","492","Chromium","e2e/login.spec.ts","Login > Login to specific user","","","Visual user","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Mon Nov 04 15:45:04 GMT 2024","Mon Nov 04 15:45:07 GMT 2024","3538","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Checkout process with Success",""
"passed","Mon Nov 04 15:45:11 GMT 2024","Mon Nov 04 15:45:14 GMT 2024","3654","Chromium","e2e/checkout.spec.ts","Checkout with errors","","","Visual effect for page",""
"passed","Mon Nov 04 15:44:56 GMT 2024","Mon Nov 04 15:45:01 GMT 2024","4925","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Continue process from Checkout",""
"passed","Mon Nov 04 15:45:01 GMT 2024","Mon Nov 04 15:45:04 GMT 2024","3308","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Checkout process with Cancel",""
"passed","Mon Nov 04 15:45:14 GMT 2024","Mon Nov 04 15:45:17 GMT 2024","2916","Chromium","e2e/footer.spec.ts","Footer","","","Check footer visibility",""
"passed","Mon Nov 04 15:45:54 GMT 2024","Mon Nov 04 15:45:57 GMT 2024","2937","Chromium","e2e/inventory.spec.ts","Inventory","","","Single product view",""
