"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 04 15:08:33 GMT 2024","Mon Nov 04 15:08:33 GMT 2024","418","Chromium","e2e/login.spec.ts","Login > Login with error status","","","Incorrect username","This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication."
"passed","Mon Nov 04 15:07:32 GMT 2024","Mon Nov 04 15:07:37 GMT 2024","4953","Chromium","e2e/footer.spec.ts","Footer > Open the footer links","","","Open ""Twitter"" page",""
"passed","Mon Nov 04 15:07:22 GMT 2024","Mon Nov 04 15:07:26 GMT 2024","3354","Chromium","e2e/checkout.spec.ts","Checkout > Checkout process","","","Checkout process with payment verification",""
"passed","Mon Nov 04 15:07:56 GMT 2024","Mon Nov 04 15:07:59 GMT 2024","2993","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Price (low to high)",""
"passed","Mon Nov 04 15:07:06 GMT 2024","Mon Nov 04 15:07:09 GMT 2024","3037","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Last Name field",""
"passed","Mon Nov 04 15:07:03 GMT 2024","Mon Nov 04 15:07:06 GMT 2024","3046","Chromium","e2e/checkout.spec.ts","Checkout > Empty fields - error validation","","","Empty Fist Name field",""
"passed","Mon Nov 04 15:07:00 GMT 2024","Mon Nov 04 15:07:03 GMT 2024","2961","Chromium","e2e/checkout.spec.ts","Checkout","","","Validation Checkout page",""
"passed","Mon Nov 04 15:08:14 GMT 2024","Mon Nov 04 15:08:17 GMT 2024","2946","Chromium","e2e/inventory.spec.ts","Inventory with errors","","","Wrong image link for product",""
"passed","Mon Nov 04 15:07:29 GMT 2024","Mon Nov 04 15:07:32 GMT 2024","2998","Chromium","e2e/footer.spec.ts","Footer","","","Check footer visibility",""
"passed","Mon Nov 04 15:07:53 GMT 2024","Mon Nov 04 15:07:56 GMT 2024","2980","Chromium","e2e/inventory.spec.ts","Inventory > Products sorting","","","Sort by Name (Z to A)",""
